Product_ID,Product_Category,Full_Date,Day_Name,Daily_Sales,Avg_Daily_Sales,Sales_Multiple,Anomaly_Flag
P00109542,Toys,2020-10-21,Wednesday,204.06,77.62,2.63,HIGH SPIKE
P00109542,Toys,2020-12-11,Friday,204.06,77.62,2.63,HIGH SPIKE
P00109542,Toys,2020-07-06,Monday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2019-07-21,Sunday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2018-06-04,Monday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2019-06-30,Sunday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2019-01-08,Tuesday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2019-02-05,Tuesday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2015-04-14,Tuesday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2019-02-02,Saturday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2015-04-25,Saturday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2019-02-19,Tuesday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2017-10-14,Saturday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2019-01-27,Sunday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2017-07-17,Monday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2015-03-23,Monday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2018-06-05,Tuesday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2018-02-13,Tuesday,170.05,77.62,2.19,HIGH SPIKE
P00109542,Toys,2018-12-20,Thursday,170.05,77.62,2.19,HIGH SPIKE
P00109742,Toys,2015-01-16,Friday,183.55,78.44,2.34,HIGH SPIKE
P00109742,Toys,2020-06-20,Saturday,183.55,78.44,2.34,HIGH SPIKE
P00109742,Toys,2016-10-22,Saturday,183.55,78.44,2.34,HIGH SPIKE
P00109742,Toys,2018-07-11,Wednesday,183.55,78.44,2.34,HIGH SPIKE
P00109742,Toys,2019-11-16,Saturday,183.55,78.44,2.34,HIGH SPIKE
P00109742,Toys,2020-03-05,Thursday,183.55,78.44,2.34,HIGH SPIKE
P00109842,Toys,2015-02-14,Saturday,233.58,80.06,2.92,HIGH SPIKE
P00109842,Toys,2017-01-10,Tuesday,233.58,80.06,2.92,HIGH SPIKE
P00109842,Toys,2017-03-20,Monday,194.65,80.06,2.43,HIGH SPIKE
P00109842,Toys,2018-10-18,Thursday,194.65,80.06,2.43,HIGH SPIKE
P00109942,Toys,2020-09-04,Friday,271.40,107.83,2.52,HIGH SPIKE
P00110042,Health & Beauty,2015-07-02,Thursday,77.58,28.79,2.69,HIGH SPIKE
P00110042,Health & Beauty,2019-05-25,Saturday,77.58,28.79,2.69,HIGH SPIKE
P00110042,Health & Beauty,2018-05-30,Wednesday,77.58,28.79,2.69,HIGH SPIKE
P00110042,Health & Beauty,2020-12-25,Friday,77.58,28.79,2.69,HIGH SPIKE
P00110042,Health & Beauty,2020-04-20,Monday,77.58,28.79,2.69,HIGH SPIKE
P00110042,Health & Beauty,2015-03-29,Sunday,77.58,28.79,2.69,HIGH SPIKE
P00110042,Health & Beauty,2019-10-20,Sunday,77.58,28.79,2.69,HIGH SPIKE
P00110042,Health & Beauty,2015-11-07,Saturday,64.65,28.79,2.25,HIGH SPIKE
P00110042,Health & Beauty,2020-05-27,Wednesday,64.65,28.79,2.25,HIGH SPIKE
P00110042,Health & Beauty,2019-09-12,Thursday,64.65,28.79,2.25,HIGH SPIKE
P00110042,Health & Beauty,2015-08-23,Sunday,64.65,28.79,2.25,HIGH SPIKE
P00110042,Health & Beauty,2016-08-16,Tuesday,64.65,28.79,2.25,HIGH SPIKE
P00110042,Health & Beauty,2017-05-30,Tuesday,64.65,28.79,2.25,HIGH SPIKE
P00110142,Baby,2015-03-22,Sunday,466.44,167.98,2.78,HIGH SPIKE
P00110142,Baby,2015-11-30,Monday,466.44,167.98,2.78,HIGH SPIKE
P00110142,Baby,2020-06-29,Monday,466.44,167.98,2.78,HIGH SPIKE
P00110142,Baby,2019-10-31,Thursday,388.70,167.98,2.31,HIGH SPIKE
P00110242,Toys,2017-03-09,Thursday,366.36,117.10,3.13,HIGH SPIKE
P00110342,Baby,2018-05-20,Sunday,302.16,102.85,2.94,HIGH SPIKE
P00110542,Toys,2019-03-07,Thursday,688.71,154.59,4.45,HIGH SPIKE
P00110542,Toys,2016-08-05,Friday,626.10,154.59,4.05,HIGH SPIKE
P00110542,Toys,2019-09-05,Thursday,500.88,154.59,3.24,HIGH SPIKE
P00110542,Toys,2017-07-05,Wednesday,500.88,154.59,3.24,HIGH SPIKE
P00110542,Toys,2020-01-14,Tuesday,500.88,154.59,3.24,HIGH SPIKE
P00110542,Toys,2016-02-20,Saturday,500.88,154.59,3.24,HIGH SPIKE
P00110542,Toys,2016-08-10,Wednesday,500.88,154.59,3.24,HIGH SPIKE
P00110542,Toys,2016-12-25,Sunday,500.88,154.59,3.24,HIGH SPIKE
P00110542,Toys,2018-12-12,Wednesday,438.27,154.59,2.83,HIGH SPIKE
P00110542,Toys,2018-09-18,Tuesday,438.27,154.59,2.83,HIGH SPIKE
P00110542,Toys,2018-08-25,Saturday,438.27,154.59,2.83,HIGH SPIKE
P00110542,Toys,2018-11-25,Sunday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2015-11-03,Tuesday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2020-02-21,Friday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2018-03-17,Saturday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2018-03-25,Sunday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2019-05-10,Friday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2018-10-29,Monday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2017-12-16,Saturday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2019-02-01,Friday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2020-11-07,Saturday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2016-10-18,Tuesday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2020-06-28,Sunday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2020-08-20,Thursday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2017-03-08,Wednesday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2018-04-01,Sunday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2017-07-19,Wednesday,375.66,154.59,2.43,HIGH SPIKE
P00110542,Toys,2020-01-31,Friday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2016-03-08,Tuesday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2019-03-20,Wednesday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2020-11-22,Sunday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2016-08-02,Tuesday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2015-04-23,Thursday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2015-01-09,Friday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2016-01-15,Friday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2018-12-29,Saturday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2017-02-19,Sunday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2016-09-24,Saturday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2016-10-04,Tuesday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2015-01-25,Sunday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2018-06-29,Friday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2015-12-29,Tuesday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2016-12-09,Friday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2016-12-10,Saturday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2015-03-29,Sunday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2019-04-17,Wednesday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2019-12-24,Tuesday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2020-12-07,Monday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2017-03-26,Sunday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2020-07-09,Thursday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2017-10-27,Friday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2015-02-15,Sunday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2018-01-08,Monday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2015-12-15,Tuesday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2015-06-02,Tuesday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2017-08-22,Tuesday,313.05,154.59,2.02,HIGH SPIKE
P00110542,Toys,2017-01-11,Wednesday,313.05,154.59,2.02,HIGH SPIKE
P00110642,Health & Beauty,2019-03-11,Monday,458.10,148.25,3.09,HIGH SPIKE
P00110742,Grocery,2020-06-27,Saturday,32.16,7.63,4.22,HIGH SPIKE
P00110742,Grocery,2018-02-26,Monday,29.48,7.63,3.86,HIGH SPIKE
P00110742,Grocery,2019-11-25,Monday,26.80,7.63,3.51,HIGH SPIKE
P00110742,Grocery,2016-04-20,Wednesday,24.12,7.63,3.16,HIGH SPIKE
P00110742,Grocery,2016-10-21,Friday,24.12,7.63,3.16,HIGH SPIKE
P00110742,Grocery,2020-11-05,Thursday,24.12,7.63,3.16,HIGH SPIKE
P00110742,Grocery,2016-06-11,Saturday,24.12,7.63,3.16,HIGH SPIKE
P00110742,Grocery,2017-03-07,Tuesday,24.12,7.63,3.16,HIGH SPIKE
P00110742,Grocery,2017-05-08,Monday,24.12,7.63,3.16,HIGH SPIKE
P00110742,Grocery,2016-06-30,Thursday,24.12,7.63,3.16,HIGH SPIKE
P00110742,Grocery,2016-02-23,Tuesday,21.44,7.63,2.81,HIGH SPIKE
P00110742,Grocery,2016-03-10,Thursday,21.44,7.63,2.81,HIGH SPIKE
P00110742,Grocery,2017-03-22,Wednesday,21.44,7.63,2.81,HIGH SPIKE
P00110742,Grocery,2020-05-12,Tuesday,21.44,7.63,2.81,HIGH SPIKE
P00110742,Grocery,2015-06-24,Wednesday,21.44,7.63,2.81,HIGH SPIKE
P00110742,Grocery,2019-01-03,Thursday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2017-03-02,Thursday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2019-12-18,Wednesday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2017-10-26,Thursday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2016-08-03,Wednesday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2015-08-23,Sunday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2019-11-20,Wednesday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2019-03-11,Monday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2020-09-08,Tuesday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2020-08-04,Tuesday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2020-02-17,Monday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2020-01-08,Wednesday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2019-09-16,Monday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2017-06-07,Wednesday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2017-02-19,Sunday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2017-02-25,Saturday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2017-09-11,Monday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2016-05-18,Wednesday,18.76,7.63,2.46,HIGH SPIKE
P00110742,Grocery,2015-11-08,Sunday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2015-01-06,Tuesday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2015-09-26,Saturday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2016-10-06,Thursday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2020-06-06,Saturday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2020-10-27,Tuesday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-09-04,Wednesday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-12-24,Tuesday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-03-04,Monday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2018-10-26,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2018-11-17,Saturday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2020-04-09,Thursday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2020-03-03,Tuesday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2017-05-29,Monday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2016-05-20,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2017-09-24,Sunday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-08-07,Wednesday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2017-06-24,Saturday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2020-08-09,Sunday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2015-08-06,Thursday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2017-04-14,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-09-24,Tuesday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2016-08-07,Sunday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-06-28,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2017-11-19,Sunday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2018-12-08,Saturday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2018-01-19,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2016-09-23,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-02-27,Wednesday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2016-12-07,Wednesday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2018-02-19,Monday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-11-07,Thursday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2016-08-02,Tuesday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-06-12,Wednesday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2015-06-28,Sunday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2015-02-16,Monday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-05-31,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-02-08,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2018-04-05,Thursday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2016-07-08,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2015-08-21,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2018-05-14,Monday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-05-17,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2016-11-27,Sunday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-04-19,Friday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2016-07-04,Monday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2018-06-07,Thursday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2019-04-28,Sunday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2018-06-25,Monday,16.08,7.63,2.11,HIGH SPIKE
P00110742,Grocery,2016-11-14,Monday,16.08,7.63,2.11,HIGH SPIKE
P00110842,Grocery,2018-03-23,Friday,1006.04,189.54,5.31,HIGH SPIKE
P00110842,Grocery,2018-07-25,Wednesday,718.60,189.54,3.79,HIGH SPIKE
P00110842,Grocery,2016-07-04,Monday,718.60,189.54,3.79,HIGH SPIKE
P00110842,Grocery,2016-01-31,Sunday,646.74,189.54,3.41,HIGH SPIKE
P00110842,Grocery,2018-08-31,Friday,646.74,189.54,3.41,HIGH SPIKE
P00110842,Grocery,2020-10-19,Monday,646.74,189.54,3.41,HIGH SPIKE
P00110842,Grocery,2020-08-02,Sunday,646.74,189.54,3.41,HIGH SPIKE
P00110842,Grocery,2020-09-08,Tuesday,646.74,189.54,3.41,HIGH SPIKE
P00110842,Grocery,2018-10-17,Wednesday,503.02,189.54,2.65,HIGH SPIKE
P00110842,Grocery,2019-02-17,Sunday,503.02,189.54,2.65,HIGH SPIKE
P00110842,Grocery,2017-11-20,Monday,503.02,189.54,2.65,HIGH SPIKE
P00110842,Grocery,2015-05-23,Saturday,503.02,189.54,2.65,HIGH SPIKE
P00110842,Grocery,2015-01-05,Monday,503.02,189.54,2.65,HIGH SPIKE
P00110842,Grocery,2016-06-24,Friday,503.02,189.54,2.65,HIGH SPIKE
P00110842,Grocery,2016-01-23,Saturday,503.02,189.54,2.65,HIGH SPIKE
P00110842,Grocery,2017-01-30,Monday,503.02,189.54,2.65,HIGH SPIKE
P00110842,Grocery,2015-07-22,Wednesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2017-07-21,Friday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2015-07-12,Sunday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2016-01-29,Friday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2017-07-30,Sunday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2015-12-03,Thursday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2017-06-07,Wednesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2017-08-06,Sunday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2016-08-13,Saturday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2015-04-09,Thursday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2015-11-14,Saturday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2016-05-03,Tuesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2016-05-04,Wednesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2017-01-28,Saturday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2017-04-23,Sunday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2020-02-19,Wednesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2018-11-17,Saturday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2020-07-02,Thursday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2020-10-07,Wednesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2018-11-09,Friday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2018-05-10,Thursday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2020-12-19,Saturday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2020-02-01,Saturday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2020-12-08,Tuesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2019-02-22,Friday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2018-05-17,Thursday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2019-05-05,Sunday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2020-10-17,Saturday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2019-09-05,Thursday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2017-11-24,Friday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2020-05-25,Monday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2019-10-01,Tuesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2020-02-21,Friday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2018-07-03,Tuesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2019-05-13,Monday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2019-12-12,Thursday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2018-12-12,Wednesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2018-06-19,Tuesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2018-11-28,Wednesday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2020-12-25,Friday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2020-09-25,Friday,431.16,189.54,2.27,HIGH SPIKE
P00110842,Grocery,2018-01-16,Tuesday,431.16,189.54,2.27,HIGH SPIKE
P00110942,Grocery,2018-08-16,Thursday,22.90,6.14,3.73,HIGH SPIKE
P00110942,Grocery,2017-11-16,Thursday,22.90,6.14,3.73,HIGH SPIKE
P00110942,Grocery,2015-11-23,Monday,22.90,6.14,3.73,HIGH SPIKE
P00110942,Grocery,2019-01-09,Wednesday,20.61,6.14,3.36,HIGH SPIKE
P00110942,Grocery,2017-12-03,Sunday,20.61,6.14,3.36,HIGH SPIKE
P00110942,Grocery,2019-10-06,Sunday,20.61,6.14,3.36,HIGH SPIKE
P00110942,Grocery,2019-07-14,Sunday,18.32,6.14,2.98,HIGH SPIKE
P00110942,Grocery,2018-03-17,Saturday,18.32,6.14,2.98,HIGH SPIKE
P00110942,Grocery,2019-04-30,Tuesday,18.32,6.14,2.98,HIGH SPIKE
P00110942,Grocery,2016-02-19,Friday,18.32,6.14,2.98,HIGH SPIKE
P00110942,Grocery,2017-05-29,Monday,18.32,6.14,2.98,HIGH SPIKE
P00110942,Grocery,2019-04-07,Sunday,18.32,6.14,2.98,HIGH SPIKE
P00110942,Grocery,2015-08-19,Wednesday,18.32,6.14,2.98,HIGH SPIKE
P00110942,Grocery,2016-11-24,Thursday,18.32,6.14,2.98,HIGH SPIKE
P00110942,Grocery,2016-12-29,Thursday,18.32,6.14,2.98,HIGH SPIKE
P00110942,Grocery,2020-02-27,Thursday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2015-04-10,Friday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2015-06-10,Wednesday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2016-07-17,Sunday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2018-04-15,Sunday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2016-09-22,Thursday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2016-09-03,Saturday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2017-08-08,Tuesday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2016-10-23,Sunday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2017-09-16,Saturday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2020-08-08,Saturday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2020-08-02,Sunday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2020-07-12,Sunday,16.03,6.14,2.61,HIGH SPIKE
P00110942,Grocery,2015-06-25,Thursday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2015-07-08,Wednesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2017-03-01,Wednesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2019-02-14,Thursday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2019-05-24,Friday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2016-08-22,Monday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2015-04-03,Friday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2015-03-24,Tuesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2019-06-02,Sunday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-03-21,Saturday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2017-04-20,Thursday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2016-09-23,Friday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2015-02-18,Wednesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-04-24,Friday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2015-09-15,Tuesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2017-08-15,Tuesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2017-08-20,Sunday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2015-09-29,Tuesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2016-10-22,Saturday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2017-03-18,Saturday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-12-23,Wednesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-11-29,Sunday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-10-27,Tuesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-10-23,Friday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-02-12,Wednesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2018-09-14,Friday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2015-05-25,Monday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2018-02-25,Sunday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-09-30,Wednesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-01-11,Saturday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2018-10-01,Monday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-07-26,Sunday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-07-19,Sunday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2017-01-24,Tuesday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2016-01-22,Friday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-01-03,Friday,13.74,6.14,2.24,HIGH SPIKE
P00110942,Grocery,2020-05-15,Friday,13.74,6.14,2.24,HIGH SPIKE
P00111042,Office & School Supplies,2016-01-29,Friday,100.00,27.24,3.67,HIGH SPIKE
P00111042,Office & School Supplies,2019-06-01,Saturday,75.00,27.24,2.75,HIGH SPIKE
P00111042,Office & School Supplies,2019-04-19,Friday,75.00,27.24,2.75,HIGH SPIKE
P00111042,Office & School Supplies,2019-05-18,Saturday,75.00,27.24,2.75,HIGH SPIKE
